,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
2436,Aroused,HooIahan,1.33e+18,10-11-2020 12:38,0,,,1,I’m aroused.
558,cunt,jaserafin99,1.33e+18,11-11-2020 09:42,1,,,0,What a fucking cunt dude
812,Aroused,GermanyLufc,1.33e+18,10-11-2020 16:44,2,,,0,"Same here, bless his cotton socks. Unconfirmed, but he may get aroused by blocking people. Hope he has enough tissues."
402,boobies,VolfenF,1.33e+18,11-11-2020 06:20,8,,,0,I can't wait for Twitter to cancel me just for drawing big boobies
2361,Aroused,yesimjeremiah,1.33e+18,10-11-2020 15:17,0,,,1,I agree with this wholeheartedly however I know I’m the only one who has been physically attracted so much that the appearance alone kept me aroused and the poor performance kept me from finishing.
2511,Balls,lesdouglass,1.33e+18,11-11-2020 07:20,0,,,1,In Bens later interview...HIS NOSE WAS NOT COVERED BY HIS MASK..ITS LIKE WARING A CONDOM AROUND YOUR BALLS..IT DOESN'T WORK!
119,Bad Fuck,surrealsakura,1.33e+18,11-11-2020 07:05,0,,,0,"also said ""u wanna fuck me so bad"" and they replied ""only bc ur toxic ;)"" and i mean okay lets go"
2463,ass cowboy,EliasHost69,1.33e+18,11-11-2020 03:28,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦
1645,Bad Fuck,CjWiiNS,1.33e+18,11-11-2020 05:06,1,,,1,Wanna fuck Osama Bin Ladin’s daughter soooooo bad rn
2259,Aroused,Megacherv,1.33e+18,10-11-2020 18:38,0,,,1,Completely naked and hanging upside down by my feet in a tree in my front garden waiting for DHL to show up with my Ser…
1202,bitch,Raamon24,1.33e+18,11-11-2020 07:27,0,,,0,"BITCH... There’s hella people coming back. At this point, I feel nothing. It’s the devil trying to fuck with me smh."
138,Bad Fuck,ThatAgenderOne_,1.33e+18,11-11-2020 06:41,3,,,0,Ah fuck it. I’m going home I miss my dad and I’m cold
105,assclown,TantricMex,1.33e+18,11-11-2020 02:31,0,,,0,"Lol. The dude is such an assclown. I guess DanPurdy is a gay black man that always responds to him, fairly quickly too."
1697,Balls,amarisjadee,1.33e+18,11-11-2020 07:12,0,,,1,currently missing his balls
1519,ass,H44dTae,1.33e+18,11-11-2020 06:55,0,,,1,Folks crackin bro ass 😂😂
770,Aroused,LeonLulz,1.33e+18,10-11-2020 20:28,0,,,0,make Brazil aroused?
49,ass,shrimpsbelike,1.33e+18,11-11-2020 06:55,0,,,0,a loud ass fart escapes from my robo cheeks
782,Aroused,6Muzi,1.33e+18,10-11-2020 19:47,0,,,0,Church= Age and each age could last as long as God wanted. In each age or Church Jesus sent one heavenly angel that aroused as many earthly angels as God wanted.
113,assclown,GregorySManess,1.33e+18,11-11-2020 01:25,0,,,0,"What a colossal assclown. If his attempt at fomenting targeted harassment leads to someone being hurt or killed, I sincerely hope someone pays him a social call."
17,Aroused,nbchannibalbot,1.33e+18,11-11-2020 04:08,1,,,0,Were you aroused by murdering the Night Nurse? Did you fantasize about killing her before you did?
1276,bitch,ChibeesF,1.33e+18,11-11-2020 07:26,0,,,0,best friend ysl 4L bitch
1055,Bad Fuck,HingashiMiqote,1.33e+18,11-11-2020 06:58,0,,,0,"Lighting test. I turned on some of the graphics, and I can finally use some settings to try and make it look nicer. Mayb…"
2203,Aroused,jeffbakken,1.33e+18,10-11-2020 20:20,0,,,1,Ellison significantly aroused right now...
1743,bitch,oxcar_delgado23,1.33e+18,11-11-2020 07:27,0,,,1,bitch im a thot get me lit
2456,assblaster,Davey__Hamilton,1.33e+18,10-11-2020 01:36,3,,,1,What would happen for sports announcing if a star player legally changed their name to Dick Assblaster
297,bitch ass,HarukiIrl,1.33e+18,11-11-2020 07:44,1,,,0,Lucky ASS BITCH 💔
2557,boobies,YanniePierre,1.33e+18,11-11-2020 07:21,0,,,1,"Having someone to go home too everyday, go out with, cuddle with, shower with even argue with is such an underrated feeling…"
2577,boobies,hs_tpwk1,1.33e+18,11-11-2020 06:38,1,,,1,yup boobies
476,Breast Man,TMcClerren,1.33e+18,11-11-2020 02:21,2,,,0,"Nipple rings are associated with hepatitis B &amp; C and even HIV. Even breast assesses, nerve damage and hematoma. Nipple cysts and keloid scarring. Congratulations Governor Cuomo, you de man!"
2605,dyke,obese_dyke,1.33e+18,11-11-2020 10:24,0,,,1,-has a fat cock-
2262,Aroused,pfrusso,1.33e+18,10-11-2020 18:34,0,,,1,I’m equal parts emotional and extremely aroused.
1934,boobs,punidrag0n,1.33e+18,11-11-2020 07:56,0,,,1,boobs in my mouthhhhh
2474,ass,l3tm3straddl3u,1.33e+18,11-11-2020 06:56,0,,,1,HOW THE FUCK DOES ONE TEASE A PERSON WITH A WEAK ASS LIBIDO WITHOUT LOOKING LIKE A DUMBASS TF
1943,boobs,nanabajamaica,1.33e+18,11-11-2020 07:22,0,,,1,Forget about boobs and ass. Girls with nice legs&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
1834,bitchtits,ARTDlCKO,1.33e+18,08-11-2020 21:12,0,,,1,make art with lady bitchtits
1581,asslick,TraceyH0521,1.33e+18,11-11-2020 02:11,0,,,1,Number one asslick
1232,bitch,sinisterMayo,1.33e+18,11-11-2020 07:26,0,,,0,bitch im back out my coma
1671,Balls,angelldivision,1.33e+18,11-11-2020 07:21,1,,,1,in bed scratching my balls
1690,Balls,bot_penis,1.33e+18,11-11-2020 07:15,0,,,1,"Penis... and balls.,"
2141,Aroused,liznangel3,1.33e+18,10-11-2020 22:15,0,,,1,"One eleventh-century Irish tract states that in heaven people will be naked but not sexually aroused by each other, which…"
529,butt,chaeterrr,1.33e+18,11-11-2020 08:21,0,,,0,wonyoung fell down the stairs and screamed loudly bc her butt and knees hurts so much 💔 to comfort herself
8,Aroused,jordansaweirdo,1.33e+18,11-11-2020 05:38,0,,,0,This rumor has aroused our interest.
1156,bastard,abba_zacks,1.33e+18,11-11-2020 07:26,0,,,0,Heartbreak na Bastard! I can still remember the time my Girlfriend broke up with me via text message while I was on my way to…
1972,butt,SlvtFrmTha90s,1.33e+18,11-11-2020 08:14,0,,,1,I’ll butt naked with the window and blinds wide open lmao people better mind their business like I do
142,Ball licker,herbnan13,1.33e+18,10-11-2020 19:26,3,,,0,Who is Trump’s biggest ball licker?
315,bitch ass,274sav,1.33e+18,11-11-2020 06:42,0,,,0,Stupid ass bald head ass bitch 😂😂😂
353,bite me,yoshito_757,1.33e+18,11-11-2020 07:49,0,,,0,interact with me i don’t bite😼❤️
1534,ass,MirGotti0,1.33e+18,11-11-2020 06:55,0,,,1,I can tell the way she throwing ass she got a dookie butt
2350,Aroused,tiny_trent,1.33e+18,10-11-2020 15:46,1,,,1,Aroused and annoyed the new wave
647,Cuntass,cuntass_chica,1.33e+18,10-11-2020 03:45,0,,,0,I need a drink now
1258,bitch,emixvly,1.33e+18,11-11-2020 07:26,0,,,0,A flying roach put more fear in my heart than any bitch walking this earth.
1821,bitch ass,granados_roxana,1.33e+18,11-11-2020 06:54,0,,,1,I’m with a bitch that ain’t got no ass
391,boobies,ilovewomenlol,1.33e+18,11-11-2020 07:05,0,,,0,i will i just thought my account died so i stopped :(
1512,ass,OG_Zenxotic,1.33e+18,11-11-2020 06:55,0,,,1,#NBA2K21 Rookieville sucks ass
583,cunt,exo_hayden,1.33e+18,11-11-2020 09:18,0,,,0,Jos Best of MW3 literally gonna slap that fucking hard soundtrack goes off cunt
1236,bitch,M1nerXXL,1.33e+18,11-11-2020 07:26,1,,,0,the bitch better get back in there
20,Aroused,Smoothalmonds,1.33e+18,11-11-2020 01:16,2,,,0,"Did y’all know that vaginas “stretch”when aroused? Like penises, but inward."
1945,Boobjob,Loud_V8_Noises,1.33e+18,11-11-2020 02:57,0,,,1,This bitch looks like she got a boobjob on her eyeballs. Wtf they stick out like that?!?
1839,bitchtits,Tarsnot,1.33e+18,07-11-2020 23:08,7,,,1,"Nice bitchtits, max... you sporting about a B-cup?"
1981,butt,Ghosteez_ebooks,1.33e+18,11-11-2020 08:02,0,,,1,everyone who likes this gets a butt touch
7,Aroused,kryotoman,1.33e+18,11-11-2020 05:48,0,,,0,"I am aroused, and i havent even chosen my character yet. Hoo boy. #BeyondLight"
229,Balls,irish_balls,1.33e+18,11-11-2020 07:07,0,,,0,Ffs asshole
1995,cunnilingus,Donhyce,1.33e+18,11-11-2020 07:07,0,,,1,For who no receive cunnilingus before stepping out this morning o
995,ass,J0urn0kayy_,1.33e+18,11-11-2020 06:55,0,,,0,"Rico you always made me feel like a BAD BITCH. i jus love how you express your self. you made it comfortable for me to express myself in this CRUEL, MEAN ass world. i love you RICO!!!!!"
1048,Bad Fuck,Khutso_ZA,1.33e+18,11-11-2020 07:00,0,,,0,"Someone not chasing down jobs, romantic relationships or material possessions that infer social status doesn’t make them a “b…"
1638,Bad Fuck,Nicole22L,1.33e+18,11-11-2020 05:41,1,,,1,I have never wanted to fuck a guy in seersucker so bad in my life
2080,Dick for brains,1MCLegend,1.32e+18,04-11-2020 15:39,4,,,1,Most Ladies always stay in Toxic and abusive relationship because 1. Where do I start from? 2. I Love him and his Big Dick! 3. I'll pray for him to Change. The amount of Slaps most Ladies have received have reset their brains.
397,boobies,akhoK_,1.33e+18,11-11-2020 06:39,1,,,0,Why do guys love boobies soo much??
1292,bitch,ricojonesbaby,1.33e+18,11-11-2020 07:26,0,,,0,Bitch if you don’t fall tf back... grilled cheese eating ass hoe BITCH IS YA EATING RIGHT?!? ... skinny ass hoe
255,bitch,itsmeraniyah,1.33e+18,11-11-2020 07:27,0,,,0,"throw that bag, i’m a bad lil bitch, NIGGA!"
525,butt,Barak_Io,1.33e+18,11-11-2020 08:23,0,,,0,The K-Wing is one of the most butt ugly New Republic starfighters ever conceived and I flipping love it. #StarWars htt…
608,cunt,SirTanga3006,1.33e+18,11-11-2020 08:12,1,,,0,"Show us an article where your soldiers were killed by ""Namibian poachers"" cunt."
1629,Bad Fuck,letmefvckyouu,1.33e+18,11-11-2020 05:59,0,,,1,wanna fuck my gf and her sister so bad ugghh
242,bastard,lillysmom58,1.33e+18,11-11-2020 07:26,0,,,0,"Yes!!! ""Fat Bastard"" is the man."
1850,bite me,atzhighness,1.33e+18,11-11-2020 07:50,0,,,1,let me bite that tongue
1789,big butt,und3rwqter,1.33e+18,11-11-2020 01:43,0,,,1,commenting for a big butt 😩😩
189,Balls,rathlufolek,1.33e+18,11-11-2020 07:19,4,,,0,Upped the ante when pig poop balls didn’t work
62,ass,ChubbyBunny345_,1.33e+18,11-11-2020 06:54,0,,,0,them dirty ass teeth
2229,Aroused,OMissPearl,1.33e+18,10-11-2020 19:31,4,,,1,"Additionally arousal is often a feedback loop not a switch, so unless the sensation of constriction does it for him, depending on his sexual response you can fail to trip the threshold to get him fully aroused. Male sexuality isn't actually simple."
1370,boobies,clowngummies,1.33e+18,11-11-2020 06:23,1,,,0,maybe i shlukd become a socialist too tf no more boobies??? /j
1094,Bad Fuck,abelskittles,1.33e+18,11-11-2020 06:46,1,,,0,The fuck would you kill my motivation that bad
96,assbandit,_AssBandit_,1.32e+18,02-11-2020 20:09,2,,,0,I lov u
2083,Dick for brains,rollingchibi,1.32e+18,03-11-2020 03:45,29,,,1,"“when hair for brains is done getting his dick wet, he’ll tell you the same.” and that’s that."
2608,eat me,ayeyorahh,1.33e+18,11-11-2020 10:50,0,,,1,I ain’t got a talking stage in me do you love me? do you eat pussy?
2320,Aroused,_Markkuchan_,1.33e+18,10-11-2020 17:00,0,,,1,Here's me opening up a bit about my bisexuality: tbh i feel romantically &amp; sexually more comfy with girls and nonbinary f…
882,ass cowboy,Greenandpinksu1,1.33e+18,10-11-2020 03:07,0,,,0,Cowboy up America and take this leftist Hollywood kids ass elitists down!
1372,boobies,nielsonbeth,1.33e+18,11-11-2020 06:15,0,,,0,heyyy queen I saw your tweet about how men are trash and I just wanted to let you know that I agree. although I myself am…
0,Aroused,dmaofkansascity,1.33e+18,11-11-2020 06:44,0,,,0,You said aroused...
2016,cunt,Peng__Cunt,1.33e+18,11-11-2020 09:41,2,,,1,I don’t know who needs to hear this but brush your tongue
555,cunt,thatscoool1,1.33e+18,11-11-2020 09:42,3,,,0,"trump got a lump and his wife finna dump he runnin like he in forest gump his hair in a clump, someone give him a hump, and maybe a blunt, i can call him a cunt, he just playin stunts things i do in a gc smh"
717,Dick for brains,damnitsbrendaa,1.32e+18,04-11-2020 14:09,0,,,0,i swear this cheeto face dick for brains is trying to swap out these “lost” Mail in ballots
1938,boobs,69Marllon,1.33e+18,11-11-2020 07:51,1,,,1,Oh nice boobs 7w7
2568,boobies,yrenbygf,1.33e+18,11-11-2020 07:08,1,,,1,run hold boobies
166,Balls,merdaemgrego,1.33e+18,11-11-2020 07:23,0,,,0,Here’s a song for you… Never Had The Balls by Rex Orange County
1036,Bad Fuck,warimikarogo,1.33e+18,11-11-2020 07:05,0,,,0,"Fuck being good,I’m a bad bitch"
366,bite me,seokjinibby7,1.33e+18,11-11-2020 07:03,0,,,0,"If you bite me, I will call the police."
1877,Blowjob,lexxin24,1.33e+18,11-11-2020 08:06,0,,,1,hmmm really wanna make blowjob content ...
1428,eat me,djtifoel3aw,1.33e+18,11-11-2020 10:50,0,,,0,i can’t eat anything i used to eat in quarantine bec it reminds me of it imagine how many things i hate now
1747,bitch,iamsashakae,1.33e+18,11-11-2020 07:26,0,,,1,some big dck only thing that a bitch want!
931,ass,Knicks__Mets,1.33e+18,11-11-2020 06:56,0,,,0,We owned ur ass in 2015 when we played you right?
2539,boobies,sykahhh,1.33e+18,11-11-2020 07:50,0,,,1,who the hell using pornhub on their 3DS what bro you want the boobies to pop out at you?
2227,Aroused,cburpee06,1.33e+18,10-11-2020 19:32,1,,,1,I am aroused by this reply
2468,ass cowboy,GingerWellyton,1.33e+18,11-11-2020 02:13,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦
1160,bastard,Roneish96,1.33e+18,11-11-2020 07:26,0,,,0,"Yeah, wtf don’t you get about not eating someone’s eggs ya bastard!"
1001,ass,cosmicpanic,1.33e+18,11-11-2020 06:55,0,,,0,"bruh this shit even more ass, i couldnt even drink or go out with them the night after cus of this bitchass pandemic"
69,ass,yngsol3,1.33e+18,11-11-2020 06:54,0,,,0,"Hype yourself up, cuz no one else will in this hater ass world"
2044,Cuntass,cuntass_chica,1.33e+18,10-11-2020 20:01,2,,,1,*suck
1698,Balls,vivalakailyn_,1.33e+18,11-11-2020 07:12,1,,,1,"Put ya balls on live I’ll give you a $1,000"
1410,cunt,ThisiPhone1,1.33e+18,11-11-2020 09:07,0,,,0,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…
432,boobs,lemolemooo,1.33e+18,11-11-2020 08:01,2,,,0,monotart put boobs on my timeline
715,Dick for brains,debo1_,1.32e+18,04-11-2020 15:24,0,,,0,It’s called mail in ballots dick for brains
990,ass,NateFeitz,1.33e+18,11-11-2020 06:55,0,,,0,"All the information I know about Homestuck I learned by force, but if I do know one thing, is that I'm a Libra and Terezi can kick your FUCKING ASS"
319,bitchtits,Mojoriffic12,1.33e+18,10-11-2020 00:43,1,,,0,"LOL..bitchtits is new to me, but I’m going to steal it now"
1251,bitch,OluchiByDefault,1.33e+18,11-11-2020 07:26,0,,,0,Dearly. She was such a good mean bitch.
342,bitchtits,ZacCoffman,1.32e+18,05-11-2020 04:49,5,,,0,"Seriously, HOW hasn't Alaska been called for Bitchtits yet?"
2160,Aroused,_Wilson2002,1.33e+18,10-11-2020 21:40,1,,,1,"I scared, and aroused, and scared that I’m aroused."
1912,boobies,Sinner2352,1.33e+18,11-11-2020 05:34,1,,,1,Tl sleep ? I wanna suck on her boobies
1742,bitch,ReginaOtero5,1.33e+18,11-11-2020 07:27,0,,,1,Make me your bitch! 💖 #tease
1171,bastard,Creativ_bastard,1.33e+18,11-11-2020 07:25,0,,,0,The game is the game bro. I game as hoely spirit directs me
2174,Aroused,licprospero,1.33e+18,10-11-2020 21:17,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…
1186,bastard,razzmmatazz,1.33e+18,11-11-2020 07:24,2,,,0,did you tear up watching Where The Red Fern Grows or are you a heartless bastard
2551,boobies,cattfrogg,1.33e+18,11-11-2020 07:34,2,,,1,big boobies 👊👊✋👊👌
1210,bitch,RealMadrid13214,1.33e+18,11-11-2020 07:27,0,,,0,if my patna gettin jumped ion care if its 4 midgets and he winning ima up dat bitch 9 times outta 10
1532,ass,HighkeyMami,1.33e+18,11-11-2020 06:55,4,,,1,I need an ass massage 🤧
2299,Aroused,StrikesIs,1.33e+18,10-11-2020 17:43,0,,,1,"Arousal is generally caused by being in close proximity to or seeing something that you find very attractive. Next time you are aroused, check, is there an attractive man or woman? That would be fine. If you're helping your mum with the washing up, you may have a problem."
180,Balls,heiude,1.33e+18,11-11-2020 07:21,0,,,0,SEND IT OR NO BALLS
1976,butt,lollipops,1.33e+18,11-11-2020 08:05,0,,,1,my butt after butt sex
519,butt,SuckMeWitAStraw,1.33e+18,11-11-2020 08:25,0,,,0,&amp; please can y’all review my friends small black owned business stuff on your pages 😭 She’s…
2278,Aroused,groupchat_bot,1.33e+18,10-11-2020 18:12,0,,,1,Charlie gets aroused by heather and charlie
2418,Aroused,PaladinMarcella,1.33e+18,10-11-2020 13:25,2,,,1,"The humiliation of this older woman, this titan, aroused the nerd even further. “Yeah, swallow it all,” she purred, feeling that familiar rumble. “You think you’re big? You’re fucking nothing..”"
1926,boobs,tubbortbot,1.33e+18,11-11-2020 08:02,0,,,1,send boobs :)?
333,bitchtits,ZacCoffman,1.32e+18,06-11-2020 21:48,0,,,0,"It’s like the Clintons being some superior assassin, but losing to Bitchtits in 2016."
2549,boobies,elliewibes,1.33e+18,11-11-2020 07:39,1,,,1,first one is on my chest (yes between the boobies) and second one is on my right ribcage.
553,cunt,2511_ahmed,1.33e+18,11-11-2020 09:43,0,,,0,"I said to a policeman, ""If I called you a cunt would you arrest me?"" The policeman replied, ""Yes I would arrest you."" I said…"
503,brothel,ManletSouls,1.33e+18,11-11-2020 05:06,0,,,0,Props to Sneed for turning a brothel into a farmer's market. Trad king.
1907,boobies,LostBeyo,1.33e+18,11-11-2020 06:07,2,,,1,Damn babe ur boobies are totally awooga worthy
2349,Aroused,_givemeshelter,1.33e+18,10-11-2020 15:46,0,,,1,"I used to get aroused by doing plotting or imagine, and end up treat myself. But lately, or after that moment, I'm not aroused at all. Why is that so?"
