,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1468,dyke,CatkinsLap,1.33e+18,11-11-2020 10:34,7,,,0,"""See you Space Cow... Dyke?"" Sure is one way to say goodbye to me :P",,,
181,ass,_AndersonKnight,1.33e+18,11-11-2020 06:56,0,,,0,Small ass world omg 😂,,,
2332,Balls,NameofAccount3,1.33e+18,11-11-2020 06:58,0,,,1,Good game but the story sucks big floppy balls,,,
456,Bad Fuck,anneteluceroo,1.33e+18,11-11-2020 06:59,1,,,0,fuck being good i’m a bad bitch,,,
3309,pusy,ronaldo58567491,1.33e+18,11-11-2020 05:12,0,,,1,I'm sure you wil suck my dick good and feel your wet pusy in my dick too,,,
284,ass,daiisnblaze,1.33e+18,11-11-2020 06:55,0,,,0,I remember one of my old fake ass friends told me I only look pretty when I wear makeup 😂😂🤣,,,
441,Bad Fuck,therealmyahw,1.33e+18,11-11-2020 07:05,0,,,0,I HATE🙄 when a mf wanna fuck u so BAD..TF U GOT AIDS or Some😒....,,,
923,bitch ass,Kgood01,1.33e+18,11-11-2020 07:44,0,,,0,A bitch ass nigga like me ain’t no better than you. A bitch like you ain’t better then me and a bitch ass nigga like you ain’t better than neither of us WE ARE all equal.,,,
2578,boobies,YanniePierre,1.33e+18,11-11-2020 07:21,0,,,1,"Having someone to go home too everyday, go out with, cuddle with, shower with even argue with is such an underrated feeling…",,,
404,Bad Fuck,lightskin512,1.33e+18,11-11-2020 07:03,0,,,0,Fuck I'm hurting so bad😐,,,
3215,Ejaculate,PandaFunkTeam,1.33e+18,11-11-2020 09:23,3,,,1,People who put their Christmas decorations up early obviously prematurely ejaculate!,,,
558,Balls,FusionGotNext,1.33e+18,11-11-2020 07:20,1,,,0,Dame has shot 3 air balls already 😐,,,
2257,Bad Fuck,criesinhawyee,1.33e+18,11-11-2020 06:52,0,,,1,Castlevania is trying to make me ship Trevor and Sypha so bad. And I physically cannot. It’s hurts my brain. They just seem like a couple of best friends who happen to be fuck buddies because they have no other options. They have no sexual tension or romantic chemistry!,,,
1473,eat me,webebeshay,1.33e+18,11-11-2020 10:50,0,,,0,"Love Killa 2nd win = another chaotic encore including: shownu’s ‘I want you eat me like a main dish’, kihyun hitting shownu…",,,
3035,eat pussy,bighairyballzz,1.33e+18,11-11-2020 09:41,0,,,1,eat pussy for breakfast lol,,,
1157,butt,StokieDrew,1.33e+18,11-11-2020 08:25,0,,,0,And kicking the EU's butt,,,
1461,Dick Licker,remember_queenn,1.33e+18,10-11-2020 16:11,2,,,0,"what the fuck is wrong with you, you fucking asshole piece of shit little tiny dick licker fucking asshole fucking die. AAAAAAA. fucking rich people",,,
1207,Clit,Xx_vaehb_xX,1.33e+18,11-11-2020 08:55,0,,,0,"Being a girl isn’t easy.. one mistake while shaving, boom clit gone",,,
3105,eat pussy,yeesh_66,1.33e+18,11-11-2020 08:23,0,,,1,let me eat ur pussy ;p,,,
808,bitch,pumpkinlino,1.33e+18,11-11-2020 07:27,0,,,0,bitch he's so attractive wtf hoojoozk4i,,,
2420,big butt,fball_mama10,1.33e+18,11-11-2020 06:04,0,,,1,Do these pants make my butt look big? It's your butt that makes your butt look big. What t…,,,
1267,cunt,zhangborges,1.33e+18,11-11-2020 09:39,0,,,0,He literally started it going nasty. Haven’t seen you call him a cunt? Or the person who was racist to me? Or the person who called me a paedo?,,,
372,assblaster,PogoRooMain,1.33e+18,07-11-2020 23:10,3,,,0,This is the noise I make after Taco Bells ASSBLASTER SUPREME,,,
2333,Balls,doyoungpee,1.33e+18,11-11-2020 06:57,0,,,1,she will bite ur balls off,,,
2663,bumblefuck,thicker,1.33e+18,11-11-2020 03:37,1,,,1,"Yeah, you should DEFINITELY pin your hopes on this bumblefuck 🤣",,,
2953,Dick for brains,DatingInMy30s,1.33e+18,09-11-2020 19:34,3,,,1,"Could absolutely have been natural, and I see no issues with an aid. Wish 50 yo had considered them. And if our brains don’t work right we take meds, so maybe if the dick won’t work it’s okay to take meds. Also, seems like he’s REALLY trying if willing to take viagra for zoom.",,,
2286,Balls,cathy_nambogga,1.33e+18,11-11-2020 07:19,0,,,1,This guy won't cum unless you slap his balls.,,,
2792,cock suck,Buttercup42313,1.33e+18,11-11-2020 08:49,0,,,1,"I'm so wet sir"" you crawl on top of me and suck my neck to my tits down to my clit. when you reach my wet slit you start to unzip your pants. almost immediately your tongue is replaced with your cock. 2/3",,,
2368,big butt,VinkolaJokic,1.33e+18,11-11-2020 05:08,0,,,1,butt naked watchin her play assassins creed on the big screen and my sub runs out,,,
1947,Aroused,___heartlyss,1.33e+18,10-11-2020 15:36,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…",,,
3349,skank bitch,Sugarpl08205726,1.33e+18,10-11-2020 21:35,4,,,1,Oh you skank,,,
147,ass,cisforceee_,1.33e+18,11-11-2020 06:56,0,,,0,"Work is kicking my ass, I’m ready to go",,,
215,ass,therealbigsips,1.33e+18,11-11-2020 06:56,0,,,0,I truly did not think we'd be able to top Four Seasons Total Landscaping and yet here we are with Patti Labelle's Son I…,,,
2405,big butt,MinqlinqKohana,1.33e+18,10-11-2020 15:46,0,,,1,My coworker said why when you fuck big girls from da back da bottom part of they butt be grippin da balls shit like some pliers.😭,,,
1079,boobs,mekodiet,1.33e+18,11-11-2020 08:00,0,,,0,my boobs hurt,,,
2483,bite me,Jordanc_877,1.33e+18,11-11-2020 07:53,0,,,1,Bite me,,,
1860,Aroused,MrSherrod14,1.33e+18,10-11-2020 18:26,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
399,Bad Fuck,ragnyandr,1.33e+18,11-11-2020 07:07,0,,,0,been downloading for 5 hours this is sick fuck pldt so bad,,,
17,Aroused,nbchannibalbot,1.33e+18,11-11-2020 04:08,1,,,0,Were you aroused by murdering the Night Nurse? Did you fantasize about killing her before you did?,,,
2190,asslicker,danibermo,1.33e+18,07-11-2020 20:00,0,,,1,"Asslicker, it doesn’t matter who wins",,,
1120,Breast Man,mcmullje10,1.33e+18,11-11-2020 00:24,0,,,0,Newt Gingrich should be prosecuted for any number of things but especially for divorcing his wife when she was in the hospital with breast cancer. Such a despicable man has nothing of value to say.,,,
731,big butt,EuniceEsparza2,1.33e+18,10-11-2020 21:06,0,,,0,if only i had a big butt 😣,,,
425,Bad Fuck,Roocist,1.33e+18,11-11-2020 07:11,1,,,0,fuck i wanna join so bad but online school maaaan,,,
2593,boobies,tastytaaaj,1.33e+18,11-11-2020 06:55,0,,,1,"Having someone to go home too everyday, go out with, cuddle with, shower with even argue with is such an underrated feeling. I can’t wait to take my shower &amp; get my boobies rubbed on til I crease🤣😴💛",,,
1018,boobies,SakuramochiBun,1.33e+18,11-11-2020 06:04,3,,,0,who needs boobies anyway no boobies - no worries,,,
3399,skank whore,Mr7lvn,1.32e+18,04-11-2020 21:50,1,,,1,"no1 likes that whore lol stupid skank, she wanted to work in the same office that prick got sucked off",,,
2601,boobies,AbuSamoual,1.33e+18,11-11-2020 06:30,2,,,1,Day 1 of trying to get boobies and pus from,,,
890,bitch,kitty2dakat,1.33e+18,11-11-2020 07:26,0,,,0,"you inspired a bitch tonight while you slept. If it were me, I’d wanna know &amp; have it shouted from the rooftops, so, “like to hear it? Here it go...”!🥰",,,
3262,prostitute,WSSmith_wsg,1.33e+18,11-11-2020 04:07,0,,,1,"It is long past time to impeach Attorney General Barr. He is an utterly compromised, corrupt, Trumpian prostitute.",,,
3364,skank bitch,underscoresf5,1.33e+18,07-11-2020 16:44,1,,,1,BITCH IM SO HAPPY FUCK YOU YPU SKANK ASS ORANGE BITch,,,
863,bitch,natalivmoon,1.33e+18,11-11-2020 07:26,0,,,0,"the sagittarius energy in my chart is so strong, a bitch really just tryna live an exciting life....sometimes exciting means reckless and that’s ok",,,
2390,big butt,imprettyinsane_,1.33e+18,11-11-2020 01:23,3,,,1,My butt really big no cap. 😂😂😂😩,,,
1255,cunt,2511_ahmed,1.33e+18,11-11-2020 09:43,0,,,0,"I said to a policeman, ""If I called you a cunt would you arrest me?"" The policeman replied, ""Yes I would arrest you."" I said…",,,
1134,Breast Man,LeonelRitchie,1.33e+18,10-11-2020 17:51,0,,,0,No offense but Man your argument is so basic 😂. I guess breast milk is bad since your mom forced it on you. And your mom also forced you to live .,,,
2255,Bad Fuck,rockIeeeyebrows,1.33e+18,11-11-2020 06:52,0,,,1,y’all ever hope the person delivering ya food a bad bitch das tryna fuck for a tip like the pornos?,,,
1027,boobies,MaxZorin85,1.33e+18,11-11-2020 07:35,4,,,0,Yep 100% agree and the same with severine in skyfall. I really don’t get how those scenes got agreed by Barbara. Zoom in on some boobies in OP and it’s “sexist pig” but verge on edge of sexual assault and it’s ok in SF/SP,,,
3237,fingerfucking,blsunflower28,1.33e+18,11-11-2020 11:20,0,,,1,namjin on their first date but it just ends up with nj fingerfucking sj and sucking his neck and chest in the car and its…,,,
2448,bitch,urfin1982,1.33e+18,11-11-2020 07:26,0,,,1,You’ll always be a weak bitch for me💋xox { findom paypig finsub cashslave footslave rtslave },,,
2072,ass,doomercum,1.33e+18,11-11-2020 06:55,0,,,1,need warm wet pussy simulation(fat ass optional),,,
1855,Aroused,PeterEs35190855,1.33e+18,10-11-2020 18:33,11,,,1,Cum is a sticky love juice created in a guys balls and released through his penis when he becomes sexually aroused. 😉,,,
3030,eat pussy,lovephrog,1.33e+18,11-11-2020 09:45,0,,,1,i'd Eat My Pussy if i Cld ##TBH,,,
283,ass,Zeek3_,1.33e+18,11-11-2020 06:55,0,,,0,Rigby literally forged a rejection letter from Mordecai's dream school and let that man believe for YEARS he was not good enou…,,,
1621,whore,nicole370,1.33e+18,12-11-2020 19:25,1,,,0,"Don’t say something about somebody then get backlash about it, now you want to DELETE your Facebook acct &amp; apologize. Because you’re NOT sorry Greg the GoAuto Guy. You’re only SORRY because you’re catching flack. When you want to call somebody a WHORE, check the White House first",,,
1836,Aroused,desirablestrap,1.33e+18,10-11-2020 19:00,0,,,1,"dacryphilia , overstimulation a femdom holding a vibrator against her angel's cock, making him cry from overstimulatio…",,,
2659,Breast Man,superbritbrit,1.33e+18,10-11-2020 16:49,0,,,1,Man! I can’t even get an erection myself because of the breast feeding,,,
3017,eat pussy,TDKofJTW,1.33e+18,11-11-2020 10:04,1,,,1,The pussy song...pussy good pussy sweet..pussy goid enough to eat.,,,
1115,Breast Man,Cattvision,1.33e+18,11-11-2020 03:33,0,,,0,there’s a video of a man sucking breast milk out of breasts and a conversation about cock rings. i’m too saved for this.,,,
2070,ass,K_H0LE,1.33e+18,11-11-2020 06:55,0,,,1,don't say this you haven't even seen my ass,,,
3137,eat pussy,GTerntino,1.33e+18,11-11-2020 07:59,0,,,1,I would eat ur pussy,,,
1051,boobies,nielsonbeth,1.33e+18,11-11-2020 06:15,0,,,0,heyyy queen I saw your tweet about how men are trash and I just wanted to let you know that I agree. although I myself am…,,,
2434,bitch,JaaidynK,1.33e+18,11-11-2020 07:25,0,,,1,"fuck a girlfriend, bitch u need a nasty ho",,,
2292,Balls,kiingsweetness,1.33e+18,11-11-2020 07:18,0,,,1,"honestly, logically, my balls wouldn’t even be that close BUT still",,,
451,Bad Fuck,stephanieulloax,1.33e+18,11-11-2020 07:00,0,,,0,fuck bein’ good ima bad bitch IM SICK OF MFS TRYNA TELL ME HOW TO LIVE,,,
1268,cunt,vicciho,1.33e+18,11-11-2020 09:38,0,,,0,Then why the fuck do we need this cunt for anything,,,
2529,boobies,AIMH_1Direction,1.33e+18,11-11-2020 07:43,1,,,1,exactly she didnt need 5k for ipad she needed bigger boobies,,,
2558,boobies,otbcurls,1.33e+18,11-11-2020 08:04,0,,,1,no doesn’t have to be from ur town u just never talk about women💔 i wanna bond over boobies HAHAHA,,,
307,ass cowboy,hockeyredwhite,1.33e+18,10-11-2020 04:16,0,,,0,"Thank you for the suggestions on Wyoming. One of my bucket list items is to have a shot, a beer and burger in a cowboy…",,,
2709,Chode,pinkbowsnpetals,1.33e+18,10-11-2020 16:43,1,,,1,kind of a chode but u know how to eat pussy,,,
764,big butt,AceKushXXX,1.33e+18,11-11-2020 06:16,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
3241,fingerfucking,doombreed52,1.33e+18,11-11-2020 05:32,0,,,1,"Look, I'm just going to throw this out there for whoever needs to hear it: I've done my time fingerfucking things that shou…",,,
2873,cunilingus,GringoSimon,1.32e+18,06-11-2020 22:19,0,,,1,Why dont you stop fantasizing about performing cunilingus on a corpse and grow a pair.,,,
191,ass,ogcalebg,1.33e+18,11-11-2020 06:56,0,,,0,I hope you like men that are ass’ ....cus I’m ass at everything,,,
2544,boobies,BerylSquirrel,1.33e+18,11-11-2020 06:29,0,,,1,Lovely pair of boobies.,,,
596,Balls,MGroyper2,1.33e+18,11-11-2020 07:09,1,,,0,Grow some fucking balls,,,
3464,slut,walls1111,1.35e+18,09-01-2021 08:52,0,,,1,Yesss straight slut me out I wanna feel over nasty when I’m done 😭😭☠️☠️,,,
2895,cunnilingus,50PagesOfGrey,1.33e+18,11-11-2020 02:15,0,,,1,— claustrophilia clothed sex cock and / or ball fetishization cock worship collaring consensual nonconsent corsetry cross-dressing crurophilia crush fetish cunnilingus cupping cacryphilia degradation dendrophilia diapers dicipline —,,,
1000,boobies,LunaBlake_Bot,1.33e+18,11-11-2020 07:08,0,,,0,Rechi-chan catched my boobies at the sauna... It was ackward &gt;////&lt;,,,
88,Aroused,onlypreciouslov,1.33e+18,10-11-2020 17:45,0,,,0,i am. so aroused as a house of cards stan. this sounds unbelievably good oh my GOD,,,
1219,cock block,NoyesFactor,1.33e+18,11-11-2020 02:48,1,,,0,Chris Harrison is all about the cock block #TheBachelorette,,,
2779,Cock Smoke,AquaticSuccubus,1.33e+18,10-11-2020 00:26,2,,,1,How about i work your cock while you smoke and shotgun it into my mouth?,,,
168,ass,DemonicKaiser,1.33e+18,11-11-2020 06:54,0,,,0,bruh childe whopped my ass so good he better be this fucking strong when i summon his ass.,,,
2174,asslick,bellarbz,1.33e+18,10-11-2020 12:09,1,,,1,why do u all love to asslick luxury brands like it's very weird to me,,,
2442,bitch,m_boogieee,1.33e+18,11-11-2020 07:23,0,,,1,“Bad bitch fuck him til he cry like a wimp”😭🔥,,,
1881,Aroused,wickedlxa,1.33e+18,10-11-2020 17:52,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
2361,big butt,FarkeyRight,1.33e+18,11-11-2020 06:50,0,,,1,Ur butt is big and DUMB,,,
3140,eat pussy,SemajStegall,1.33e+18,11-11-2020 07:57,0,,,1,I Remember Saying “I’LL NEVER EAT PUSSY” Look At Me Now Eating A Lil Ass Too🙄😭😭,,,
2884,cunnilingus,AunDrea911,1.33e+18,11-11-2020 05:11,1,,,1,Why is this so hard?... It states Your Man 🤔 why not pay the tab &amp; he pay in cunnilingus later &amp; I want the sloppy slurp and 2 finger slip and slide 🤷🏽‍♀️,,,
754,big butt,AlottaSweethart,1.33e+18,11-11-2020 06:28,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
729,big butt,979TheVibe,1.33e+18,10-11-2020 22:32,0,,,0,Now Playing: YelloBoy Gonewild - Big Ol Butt,,,
3280,pu55y,K_Dogg59,1.33e+18,08-11-2020 02:27,0,,,1,Grabbed her by the pu55y...,,,
3079,eat pussy,skumbagdeuce,1.33e+18,11-11-2020 08:48,1,,,1,Let’s try something new let me put your phone under the bed and have you reach for it while i eat ya pussy from the bacc ...,,,
633,Balls,TOM32226164,1.33e+18,11-11-2020 07:24,0,,,0,Some boys behavior as if they gatti metallic balls 😁😁😁,,,
1488,eat me,macoypalazuelo,1.33e+18,11-11-2020 10:49,0,,,0,"""Nothing brings me joy anymore, not even food. Now, I only eat for sustenance""",,,
2457,bitch ass,____Kollin,1.33e+18,11-11-2020 06:50,5,,,1,Let that ass hang out bitch,,,
628,Balls,PostCultRev,1.33e+18,11-11-2020 07:24,0,,,0,"Which is why I think Biden’s approach now is right, basically “no he’s not and no he won’t” because that keeps the conversation on Biden taking over (I don’t think he has the balls to send Trump and his lackeys into the fucking Antarctic prison they deserve, but whatever)",,,
38,Aroused,gherbitz,1.33e+18,10-11-2020 23:18,0,,,0,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…,,,
530,Ball licker,cheddvrz,1.32e+18,05-11-2020 15:22,0,,,0,Donald is a horny ball licker,,,
443,Bad Fuck,HxL_Golden,1.33e+18,11-11-2020 07:04,0,,,0,WHAT THE FUCK DID I JUST WATCHED OMG I WANT TO UNSEE IT SO BAD JEDEBH,,,
2829,coochie,chrystalayana,1.33e+18,11-11-2020 08:50,0,,,1,coochie kinda sad she miss her coochie dad :(,,,
3291,puss,kkmick19,1.33e+18,11-11-2020 03:09,0,,,1,You're a F-ing puss.,,,
2024,Aroused,sunnyelephant2,1.33e+18,10-11-2020 12:48,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
2382,big butt,Ironyrulesall,1.33e+18,11-11-2020 01:58,1,,,1,I MIGHT lie..for a big butt. 😉,,,
2262,Ball licker,PechJamie,1.33e+18,09-11-2020 04:48,1,,,1,"She's a good ball licker, just like you, sack of pus. 🤢",,,
3545,suck,PaulBry31593453,1.33e+18,11-11-2020 13:03,0,,,1,Love to suck your big pussy beautiful woman,,,
1733,Aroused,klillington,1.33e+18,10-11-2020 22:13,0,,,1,"One eleventh-century Irish tract states that in heaven people will be naked but not sexually aroused by each other, which…",,,
1694,Aroused,SandersLolo,1.33e+18,10-11-2020 23:52,1,,,1,"Virgil smirks, gripping tighter onto Patton's waist as he thrusts hard and fast into Patton's gspot, groaning loudly as he feels himself getting closer, Patton's moans making him feel so much more aroused. Logan was still sucking Ro off, his moans not as loud as Patton and +",,,
579,Balls,StephStevenso12,1.33e+18,11-11-2020 07:15,0,,,0,"""If"" my aunt had balls she'd be my uncle.",,,
925,bitch ass,jpendej0,1.33e+18,11-11-2020 07:43,0,,,0,"&amp; remember ladies, don’t confuse “down ass bitch” with dumbass bitch ... pls I hate to see it",,,
1412,dick beaters,livorleave,1.32e+18,06-11-2020 03:42,27,,,0,"women beaters always got sumn to say, bitch pick on somebody your own dick and balls",,,
